CIWS Data Logger Output File
DataloggerName: 0004
SiteName: Site 0004
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-06-27 15:02:15.163312,1,10334674944,11.2082111437,2,0,0,0
2018-06-27 15:02:19.207430,2,10334674944,11.1835777126,2,0,0,0
2018-06-27 15:02:23.226531,3,10334674944,11.1589442815,2,0,0,0
2018-06-27 15:02:27.246341,4,10334674944,11.146627566,2,0,0,0
2018-06-27 15:02:31.265784,5,10334670848,11.1343108504,3,0,0,0
2018-06-27 15:02:35.285299,6,10334670848,11.146627566,2,0,0,0
2018-06-27 15:02:39.304613,7,10334670848,11.2082111437,2,0,0,0
2018-06-27 15:02:43.322352,8,10334670848,11.1343108504,2,0,0,0
2018-06-27 15:02:47.341110,9,10334670848,11.1219941349,2,0,0,0
2018-06-27 15:02:51.359407,10,10334670848,11.1712609971,2,0,0,0
2018-06-27 15:02:55.378527,11,10334670848,11.1958944282,2,0,0,0
2018-06-27 15:02:59.397192,12,10334670848,11.1958944282,2,0,0,0
2018-06-27 15:03:03.415478,13,10334666752,11.1835777126,3,0,0,0
2018-06-27 15:03:07.433053,14,10334666752,11.1712609971,2,0,0,0
2018-06-27 15:03:11.451766,15,10334666752,11.1835777126,2,0,0,0
2018-06-27 15:03:15.469857,16,10334666752,11.1712609971,2,0,0,0
2018-06-27 15:03:19.489121,17,10334666752,11.1343108504,2,0,0,0
2018-06-27 15:03:23.512608,18,10334666752,11.1835777126,3,0,0,0
2018-06-27 15:03:27.530925,19,10334662656,11.1096774194,2,0,0,0
2018-06-27 15:03:31.549394,20,10334662656,11.1096774194,2,0,0,0
2018-06-27 15:03:35.567928,21,10334662656,11.1343108504,2,0,0,0
2018-06-27 15:03:39.586009,22,10334662656,11.0973607038,2,0,0,0
2018-06-27 15:03:43.605039,23,10334662656,11.0973607038,2,0,0,0
2018-06-27 15:03:47.623633,24,10334662656,11.1589442815,3,0,0,0
2018-06-27 15:03:51.641567,25,10334662656,11.1096774194,2,0,0,0
2018-06-27 15:03:55.661421,26,10334662656,11.146627566,2,0,0,0
2018-06-27 15:03:59.679924,27,10334658560,11.0973607038,2,0,0,0
2018-06-27 15:04:03.699129,28,10334658560,11.1835777126,3,0,0,0
2018-06-27 15:04:07.718617,29,10334658560,11.0973607038,2,0,0,0
2018-06-27 15:04:11.737446,30,10334658560,11.1712609971,2,0,0,0
2018-06-27 15:04:15.753918,31,10334658560,11.0973607038,2,0,0,0
2018-06-27 15:04:19.772176,32,10334658560,11.0973607038,2,0,0,0
2018-06-27 15:04:23.791309,33,10334658560,11.0973607038,2,0,0,0
2018-06-27 15:04:27.809309,34,10334654464,11.1219941349,2,0,0,0
2018-06-27 15:04:31.828241,35,10334654464,11.1343108504,3,0,0,0
2018-06-27 15:04:35.845883,36,10334654464,11.146627566,2,0,0,0
2018-06-27 15:04:39.865165,37,10334654464,11.1589442815,2,0,0,0
2018-06-27 15:04:43.883729,38,10334654464,11.1343108504,2,0,0,0
2018-06-27 15:04:47.902852,39,10334654464,11.1343108504,2,0,0,0
2018-06-27 15:04:51.922028,40,10334654464,11.1096774194,2,0,0,0
2018-06-27 15:04:55.942044,41,10334650368,11.146627566,3,0,0,0
2018-06-27 15:04:59.962263,42,10334650368,11.1343108504,2,0,0,0
2018-06-27 15:05:03.980269,43,10334650368,11.0973607038,2,0,0,0
2018-06-27 15:05:07.998590,44,10334650368,11.1835777126,2,0,0,0
2018-06-27 15:05:12.017308,45,10334650368,11.1096774194,2,0,0,0
2018-06-27 15:05:16.035107,46,10334650368,11.0850439883,3,0,0,0
2018-06-27 15:05:20.054315,47,10334650368,11.1219941349,2,0,0,0
2018-06-27 15:05:24.072477,48,10334646272,11.1835777126,2,0,0,0
2018-06-27 15:05:28.091312,49,10334646272,11.0973607038,2,0,0,0
2018-06-27 15:05:32.110834,50,10334646272,11.1096774194,2,0,0,0
2018-06-27 15:05:36.128992,51,10334646272,11.1712609971,3,0,0,0
2018-06-27 15:05:40.148825,52,10334646272,11.0727272727,2,0,0,0
2018-06-27 15:05:44.168429,53,10334646272,11.1096774194,2,0,0,0
2018-06-27 15:05:48.187550,54,10334646272,11.1712609971,2,0,0,0
2018-06-27 15:05:52.206934,55,10334646272,11.0850439883,2,0,0,0
2018-06-27 15:05:56.225077,56,10334642176,11.146627566,2,0,0,0
2018-06-27 15:06:00.244529,57,10334642176,11.146627566,3,0,0,0
2018-06-27 15:06:04.263433,58,10334642176,11.1835777126,2,0,0,0
2018-06-27 15:06:08.281886,59,10334642176,11.1712609971,2,0,0,0
2018-06-27 15:06:12.300424,60,10334638080,11.0850439883,2,0,0,0
2018-06-27 15:06:16.319367,61,10334638080,11.1712609971,2,0,0,0
2018-06-27 15:06:20.338556,62,10334633984,11.0973607038,3,0,0,0
2018-06-27 15:06:24.356734,63,10334629888,11.0973607038,2,0,0,0
2018-06-27 15:06:28.375592,64,10334629888,11.1958944282,2,0,0,0
2018-06-27 15:06:32.395367,65,10334629888,11.146627566,2,0,0,0
2018-06-27 15:06:36.413874,66,10334629888,11.146627566,3,0,0,0
2018-06-27 15:06:40.431600,67,10334629888,11.0973607038,2,0,0,0
2018-06-27 15:06:44.450066,68,10334629888,11.0850439883,2,0,0,0
2018-06-27 15:06:48.468803,69,10334629888,11.1712609971,2,0,0,0
2018-06-27 15:06:52.486662,70,10334625792,11.0973607038,3,0,0,0
2018-06-27 15:06:56.504344,71,10334625792,11.0973607038,2,0,0,0
2018-06-27 15:07:00.523635,72,10334625792,11.0973607038,2,0,0,0
2018-06-27 15:07:04.542232,73,10334625792,11.1589442815,2,0,0,0
2018-06-27 15:07:08.561493,74,10334625792,11.1712609971,2,0,0,0
2018-06-27 15:07:12.580638,75,10334625792,11.1343108504,2,0,0,0
2018-06-27 15:07:16.599971,76,10334625792,11.146627566,3,0,0,0
2018-06-27 15:07:20.618280,77,10334621696,11.1096774194,2,0,0,0
2018-06-27 15:07:24.636874,78,10334621696,11.1096774194,2,0,0,0
2018-06-27 15:07:28.655545,79,10334621696,11.1219941349,2,0,0,0
2018-06-27 15:07:32.675057,80,10334621696,11.1096774194,2,0,0,0
2018-06-27 15:07:36.694351,81,10334621696,11.0973607038,3,0,0,0
2018-06-27 15:07:40.712875,82,10334621696,11.1096774194,2,0,0,0
2018-06-27 15:07:44.731936,83,10334621696,11.1343108504,2,0,0,0
2018-06-27 15:07:48.751105,84,10334617600,11.1096774194,2,0,0,0
2018-06-27 15:07:52.771000,85,10334617600,11.1589442815,2,0,0,0
2018-06-27 15:07:56.790422,86,10334617600,11.0850439883,2,0,0,0
2018-06-27 15:08:00.809451,87,10334617600,11.1343108504,2,0,0,0
2018-06-27 15:08:04.829027,88,10334617600,11.1343108504,2,0,0,0
2018-06-27 15:08:08.847730,89,10334617600,11.0727272727,2,0,0,0
2018-06-27 15:08:12.866071,90,10334617600,11.0850439883,3,0,0,0
2018-06-27 15:08:16.884648,91,10334613504,11.0973607038,2,0,0,0
2018-06-27 15:08:20.903408,92,10334613504,11.1712609971,2,0,0,0
2018-06-27 15:08:24.922135,93,10334613504,11.146627566,2,0,0,0
2018-06-27 15:08:28.941528,94,10334613504,11.0850439883,2,0,0,0
2018-06-27 15:08:32.960472,95,10334613504,11.0850439883,3,0,0,0
2018-06-27 15:08:36.978010,96,10334613504,11.1343108504,2,0,0,0
2018-06-27 15:08:40.997479,97,10334613504,11.1096774194,2,0,0,0
2018-06-27 15:08:45.017135,98,10334613504,11.1712609971,2,0,0,0
2018-06-27 15:08:49.034917,99,10334609408,11.1589442815,2,0,0,0
2018-06-27 15:08:53.054262,100,10334609408,11.146627566,3,0,0,0
2018-06-27 15:08:57.072484,101,10334609408,11.1589442815,2,0,0,0
2018-06-27 15:09:01.091134,102,10334609408,11.1343108504,2,0,0,0
2018-06-27 15:09:05.109301,103,10334609408,11.1343108504,2,0,0,0
2018-06-27 15:09:09.127547,104,10334609408,11.0973607038,2,0,0,0
2018-06-27 15:09:13.145773,105,10334609408,11.0973607038,2,0,0,0
2018-06-27 15:09:17.164137,106,10334605312,11.1219941349,2,0,0,0
2018-06-27 15:09:21.182124,107,10334605312,11.1712609971,3,0,0,0
2018-06-27 15:09:25.200718,108,10334605312,11.0850439883,2,0,0,0
2018-06-27 15:09:29.219135,109,10334605312,11.1712609971,2,0,0,0
2018-06-27 15:09:33.237696,110,10334605312,11.1343108504,2,0,0,0
2018-06-27 15:09:37.255674,111,10334605312,11.146627566,2,0,0,0
2018-06-27 15:09:41.274455,112,10334605312,11.1712609971,3,0,0,0
2018-06-27 15:09:45.292879,113,10334601216,11.0850439883,2,0,0,0
2018-06-27 15:09:49.310666,114,10334601216,11.1096774194,2,0,0,0
2018-06-27 15:09:53.330115,115,10334601216,11.146627566,2,0,0,0
2018-06-27 15:09:57.349985,116,10334601216,11.1096774194,2,0,0,0
2018-06-27 15:10:01.370074,117,10334601216,11.0973607038,2,0,0,0
2018-06-27 15:10:05.388414,118,10334601216,11.146627566,3,0,0,0
